sku,_store,_attribute_set,_type,_category,_root_category,_product_websites,alternate_sku,base_color,bottle_size,color,cost,cost_price,country_of_manufacture,created_at,custom_design,custom_design_from,custom_design_to,custom_layout_update,description,do_not_discount,ebizmarts_mark_visited,gallery,gift_message_available,has_options,image,image_label,is_qty_decimal,item_no,mah,manufacturer,manufacturer_upc,media_gallery,meta_description,meta_keyword,meta_title,mfr_sugg_price,minimal_price,min_qty_to_sale,msrp,msrp_display_actual_price_type,msrp_enabled,name,news_from_date,news_to_date,nicotine_strength,ohm,options_container,page_layout,pos_product_status,prd_id,prd_return,prd_supplier_id,price,qty_increments,required_options,short_description,simple_prd_name,small_image,small_image_label,special_from_date,special_price,special_to_date,status,store_price,style,sync_prd_create,sync_status,sync_update_msg,tank_color,tax_class_id,thumbnail,thumbnail_label,updated_at,url_key,url_path,verpage_catalog_product,visibility,volume,weight,qty,min_qty,use_config_min_qty,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,notify_stock_qty,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_auto,use_config_qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,_links_related_sku,_links_related_position,_links_crosssell_sku,_links_crosssell_position,_links_upsell_sku,_links_upsell_position,_associated_sku,_associated_default_qty,_associated_position,_tier_price_website,_tier_price_customer_group,_tier_price_qty,_tier_price_price,_group_price_website,_group_price_customer_group,_group_price_price,_media_attribute_id,_media_image,_media_lable,_media_position,_media_is_disabled,_super_products_sku,_super_attribute_code,_super_attribute_option,_super_attribute_price_corr
KAT-1,,Default,simple,,Inventory,base,,,,,,,China,"2014-10-24 22:09:17",,,,,"Kanger AeroTank V2

<p>Similar to Kanger's game changer- the Protank, the Aerotank V2 features a couple of upgrades that puts Kanger ahead of the pack again. </p>
<h2>The Aerotank V2 features:</h2>
<ul>
     <li>Adjustable Airflow</li>
     <li>No Glue- All parts are replaceable</li>
     <li>510 Connection means that this will work with almost any battery or mod</li>
     <li>Pyrex Glass Tank is replaceable and is the same as Protank II and 3. </li>
     <li>Bottom Coil to avoid dry hits</li>
     <li>Dual Coil Replacement Coils- <br> <b>NOTE: Only interchangeable with Protank 3 Coils. Do not attempt to use Protank or Protank II Coils in this tank!)</b></li>
     <li>2.5 mL capacity</li>
</ul>

<h3>What's Included?</h3>
<ul>
     <li>Kanger AeroTank</li>
     <li>Cone (For fitting on smaller batteries)</li>
     <li>2 Dual Coil Replacement Coils</li>
</ul>",,No,,,0,/a/e/aerotank.jpg,"Kanger Aerotank V2",0,,,Kanger,,,"The Kanger Aerotank is a Protank upgrade with a ton of great features such as: Glueless assembly so all parts are replaceable, adjustable airflow, bottom dual coil replacement coils, and pyrex glass!",,,,,,0.0000,"Use config","Use config"," Kanger AeroTank","2014-12-01 00:00:00","2014-12-01 00:00:00",,,"Product Info Column",,Enabled,,,,19.9900,0.0000,0,"Kanger AeroTank V2

The Kanger Aerotank V2 has a ton of great features from adjustable airflow to glue-less assembly.  This is a must try item for all vapers!",,/a/e/aerotank.jpg,"Kanger Aerotank V2","2000-01-12 00:00:00",0.0000,"2000-01-12 00:00:00",1,19.9900,,,1,"Modified in Magento by admin on 11/12/2014",,2,/a/e/aerotank.jpg,"Kanger Aerotank V2","2014-12-11 17:43:29",aerotank,aerotank.html,No,4,,1.0000,30.0000,0.0000,1,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,1,0,0,KAT-M,0,,,K-C-MT3,0,,,,,,,,,,,88,/a/e/aerotank.jpg,"Kanger Aerotank V2",1,0,,,,
,,,,"Tanks | Coils",Inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KGT-M,0,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Tanks | Coils/Kanger",Inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Tanks | Coils/Kanger/Tanks",Inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN-SVD2-S,,Batteries,simple,,Inventory,base,,,,SIlver,,64.9900,,"2014-05-11 15:58:48",,,,,"Innokin iTaste Evolv SVD 2.0 Silver",,No,,,0,no_selection,,0,,,Innokin,,,,,,,,,,"Use config","Use config","Innokin iTaste Evolv SVD 2.0 SIlver",,,,,"Product Info Column",,Enabled,,Yes,3,99.9900,0.0000,0,"Innokin iTaste Evolv SVD 2.0 Silver",,no_selection,,,,,1,99.9900,,,1,,,2,no_selection,,"2014-12-04 16:27:43",innokin-svd-2-0-silver,innokin-svd-2-0-silver.html,No,1,,1.0000,2.0000,0.0000,1,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,E-Cigarettes,Inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,E-Cigarettes/Innokin,Inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,"Featured ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN-SVD2,,Batteries,configurable,,Inventory,base,,,,,,64.9900,China,"2014-11-05 15:59:05",,,,,"<h3>The SVD 2.0 from Innokin Specifications </h3> 
<ul>
     <li>Wattage Output range 5- 20 watts</li>
     <li>Voltage range 2- 6.3 Volts</li>
     <li>Available in Black or Stainless Steel</li>
     <li>Top is replaceable with either 510 or ego threading</li>
     <li>Coil Resistance between .5 - 3.0</li>
     <li>Evolv Experience ™ 20w DNA Microchip</li>
     <li>Reverse Polarity Protection</li>
     <li>Overheat Protection</li>
     <li>Evolv Step Down Protection</li>
     <li>Short Circuit Protection</li>
</ul>

<h3>In the Box</h3>
<ul>
     <li>iTaste SVD 2.0</li>
     <li>510 Connector</li>
     <li>eGo Connector</li>
     <li>18650 Battery Tube</li>
     <li>18350 Battery Tube</li>
     <li>Travel Case with Battery power gauge</li>
     <li>User Manual</li>
</ul>
<h4>Battery not included</h4>
<h4>Stacking batteries will damage your iTaste</h4>
<p>
<a target=""blank"" href=""media/wysiwyg/manuals/iTasteSVD2.0.pdf"">Owner's Manual</a>
</p>",,No,,,1,/s/v/svd-2-black-and-silver.png,"SVD 2.0 Black and Silver",No,,,Innokin,,,,,,,,,0.0000,"Use config","Use config","Innokin iTaste Evolv SVD 2.0","2000-01-12 06:00:00","2000-01-12 06:00:00",,,"Product Info Column",,Enabled,,Yes,3,99.9900,0.0000,1,"The Innokin iTaste Evolv SVD 2.0 combines the power you need and the durability you want! 

This sleek tube mod is even better than the original SVD!",,/s/v/svd-2-black-and-silver.png,"SVD 2.0 Black and Silver","2000-01-12 06:00:00",0.0000,"2000-01-12 06:00:00",1,99.9900,,,1,,,2,/s/v/svd-2-black-and-silver.png,"SVD 2.0 Black and Silver","2014-12-04 16:27:43",innokin-itaste-evolv-svd-2-0,innokin-itaste-evolv-svd-2-0.html,No,4,,,0.0000,0.0000,1,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,1,0,0,KVV-1k,6,,,,,,,,,,,,,,,88,/s/v/svd2_1.jpg,"Innokin SVD 2.0 Black",2,0,IN-SVD2-S,color,SIlver,
,,,,E-Cigarettes,Inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC-D2,2,,,,,,,,,,,,,,,88,/s/v/svd-2-black-and-silver.png,"SVD 2.0 Black and Silver",1,0,IN-SVD-2-BL,color,Black,
,,,,E-Cigarettes/Innokin,Inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASP-Nau,3,,,,,,,,,,,,,,,88,/s/v/svd-top-view.png,"SVD 2.0 Top View",3,0,,,,
,,,,,"Featured ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JT-eGrip,4,,,,,,,,,,,,,,,88,/s/v/svd-2-disassembled.png,"SVD 2.0 Disassembled",5,0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL-iStick,5,,,,,,,,,,,,,,,88,/s/v/svd-complete-kit.png,"SVD 2.0 Complete Kit",6,0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JT-eVic-18650,1,,,,,,,,,,,,,,,88,/s/v/svd-2-tall-and-short-configuration.png,"SVD Tall and Short Configuration",7,0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/s/v/svd-2-case-battery-tester_2.png,"SVD 2.0 Case and battery tester",8,0,,,,
IN-SVD-2-BL,,Batteries,simple,,Inventory,base,,,,Black,,64.9900,,"2014-11-05 15:59:05",,,,,"Innokin iTaste Evolv SVD 2.0 Black",,No,,,0,no_selection,,No,,,Innokin,,,,,,,,,,"Use config","Use config","Innokin iTaste Evolv SVD 2.0 Black",,,,,"Product Info Column",,Enabled,,Yes,3,99.9900,0.0000,0,"Innokin iTaste Evolv SVD 2.0 Black",,no_selection,,,,,1,99.9900,,,1,,,2,no_selection,,"2014-12-04 16:27:43",innokin-itaste-evolv-svd-2-0,innokin-itaste-evolv-svd-2-23.html,No,1,,1.0000,3.0000,0.0000,1,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,E-Cigarettes,Inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,E-Cigarettes/Innokin,Inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,"Featured ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASPNC-BVC-1.8,,Coils,simple,,Inventory,base,,,,,,,,"2014-11-05 16:34:17",,,,,"Aspire Nautilus BVC Coils 1.8 Ohms

These are the good ones",,No,,,0,no_selection,,0,,,Aspire,,,,,,,,,,"Use config","Use config","Aspire Nautilus BVC Coils 1.8 ohm (5 Pack) 1.8",,,,1.8,"Product Info Column",,Enabled,,,,15.9900,0.0000,0,"Aspire Nautilus BVC Coils 1.8 Ohms",,no_selection,,,,,1,15.9900,,,1,,,2,no_selection,,"2014-12-04 16:23:52",aspire-nautilus-bvc-coils-1-8-ohms,aspire-nautilus-bvc-coils-1-8-ohms.html,No,1,,1.0000,18.0000,0.0000,1,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Tanks | Coils",Inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Tanks | Coils/Aspire",Inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Tanks | Coils/Aspire/Coils",Inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,"Featured ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASP-NC-BVC,,Coils,configurable,,Inventory,base,,,,,,7.0000,China,"2014-05-11 16:34:35",,,,,"Aspire Nautilus BVC Coils (5 Pack)
<p> These coils work on the Aspire Nautilus and Nautilus Mini.</p>",,No,,,1,/a/s/aspire-nautilus-bvc-coils.jpg,nautilus-bvc-coils,0,,,Aspire,,,,,,,,,0.0000,"Use config","Use config","Aspire Nautilus BVC Coils (5 Pack)","2014-12-01 00:00:00","2014-12-01 00:00:00",,,"Product Info Column",,Enabled,,Yes,3,15.9900,0.0000,1,"<p> The new Aspire Nautilus BVC Coils provide a cleaner vape with larger vapor production! The new engineering also provides more stability than bottom dual coils and a longer life cycle. These bottom vertical coils also accommodate a thicker juice like the 70/30 that many people enjoy!</p>

<h3>Aspire recommends that these coils be replaced every 2 weeks (at 500 hits per day). </h3>",,/a/s/aspire-nautilus-bvc-coils.jpg,nautilus-bvc-coils,"2000-01-12 06:00:00",0.0000,"2000-01-12 06:00:00",1,15.9900,,,1,,,2,/a/s/aspire-nautilus-bvc-coils.jpg,nautilus-bvc-coils,"2014-12-04 16:23:53",aspire-nautilus-bvc-coils-5-pack,aspire-nautilus-bvc-coils-5-pack.html,No,4,,,0.0000,0.0000,1,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,1,0,0,ASP-Nau-Min,0,,,,,,,,,,,,,,,88,/a/s/aspire-nautilus-bvc-coils.jpg,nautilus-bvc-coils,1,0,ASPNC-BVC-1.8,ohm,1.8,
,,,,"Tanks | Coils",Inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASP-Nau,0,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Tanks | Coils/Aspire",Inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Tanks | Coils/Aspire/Coils",Inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,"Featured ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASP-NC-BVC-1.6,,Coils,simple,,Inventory,base,,,,,,,China,"2014-05-11 16:36:46",,,,,"Aspire Nautilus BVC Coils (5 Pack)",,No,,,0,,,0,,,Aspire,,,,,,,,,0.0000,"Use config","Use config","Aspire Nautilus BVC Coils (5 Pack)-1.6","2014-12-01 00:00:00","2014-12-01 00:00:00",,1.6,"Product Info Column",,Enabled,,,,15.9900,0.0000,0,"Aspire Nautilus BVC Coils (5 Pack)",,,,"2000-01-12 06:00:00",0.0000,"2000-01-12 06:00:00",1,15.9900,,,1,,,2,,,"2014-12-01 22:35:52",aspire-nautilus-bvc-coils-5-pack-1-6,aspire-nautilus-bvc-coils-5-pack-1-6.html,No,1,,1.0000,0.0000,0.0000,1,0,1,1.0000,1,0.0000,1,0,,1,0,1,1,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
NC-D2,,Default,simple,,Inventory,base,,,,,,,China,"2014-11-05 16:57:19",,,,,"Nitecore D2 Charger is capable of charging Li-Ion, Ni-MH, and Ni-Cd batteries. Two batteries can charge simultaneously. 
The display is clear. 
This charger will also terminate current when charging is complete! 
<h3>Nitecore D2 Specs and Features</h3>
<ul>
      <li>LCD displays charging progress, voltage, current, and charging time.</li>
      <li>Charges two batteries simultaneously</li>
      <li>Each battery is charged and monitored seperately</li>
      <li>Designed for best heat dissipation</li>
      <li>Works with Li-Ion 26650,22650,18650, 17670, 18490, 17500, 18350, 16340</li>
      <li>Also works with Ni-MH, and Ni-Cd AA, AAA, AAAA, and C rechargeable batteries.</li>
      <li>Optimized for IMR Batteries</li>
      <li>Circuitry detects battery and status before charging to accurately determine optimal voltage and charge mode.</li>
      <li>Overcharge Protection.</li>
      <li>Temperature Monitoring to prevent overheating</li>
      <li>Made from durable, flame resistant, fire retardant ABS.</li>
      <li>Reverse Polarity Protection</li>
",,No,,,0,/n/i/nitecore-d2.jpg,nitecore-d2-charger,0,,,Nitecore,,,,,,,,,0.0000,"Use config","Use config","Nitecore D2 Charger","2000-01-12 06:00:00","2000-01-12 06:00:00",,,"Product Info Column",,Enabled,,,,29.0000,0.0000,0,"Nitecore D2 Charger can charge two batteries simultaneously. The LCD displays all necessary information, and the auto power function even stops the current when charging is complete. Read the description below for more details. ",,/n/i/nitecore-d2.jpg,nitecore-d2-charger,"2000-01-12 06:00:00",0.0000,"2000-01-12 06:00:00",1,29.0000,,,1,,,2,/n/i/nitecore-d2.jpg,nitecore-d2-charger,"2014-12-03 03:03:44",nitecore-d2-charger,nitecore-d2-charger.html,No,4,,1.0000,5.0000,0.0000,1,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,1,0,0,,,,,,,,,,,,,,,,,88,/n/i/nitecore-d2.jpg,nitecore-d2-charger,1,0,,,,
,,,,Accessories,Inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accessories/Chargers,Inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN-MVP-2,,Batteries,configurable,,Inventory,base,,,,,,29.0000,China,"2014-05-11 17:00:35",,,,,"<h3>Innokin MVP 2.0 Features and Specifications</h3>
<ul>
     <li>Variable Voltage from 3.3- 5.0 Volts</li>
     <li>Voltage adjusted in .1 volt increments</li>
     <li>Variable Wattage from 6.0- 11 Watts</li>
     <li>Wattage adjusted in .5 watt increments</li>
     <li>Built in Ohms meter reads your coil resistance</li>
     <li>Battery Level is displayed in green for fully charged, yellow for half charge, and red to indicate the need for charging.</li>
     <li>Puff Counter- know how much you are vaping</li>
     <li>Short Circuit Protection</li>
     <li>Over-Discharge Protection</li>
     <li>Built in 2600 mAh polymer Li-Ion battery</li>
     <li>510 Connection</li>
     <li>Passthrough Capability</li>
     <li>Remembers your last vv/vw setting</li>
     <li>3 Digit Display</li>
     <li>Available in Black, Blue, Carbon, and Silver</li>
     <li>Built in USB port for on the go charging of cellphones and other USB devices</li>
</ul>
<h3> In the Box</h3>
<ul>
     <li>Innokin iTaste MVP 2.0</li>
     <li>USB Charger Cable</li>
     <li>Beauty Ring</li>
     <li>iClear 30 Tank</li>
     <li>Drip Tip</li>
</ul>",,No,,,1,/i/t/itaste-mvp-version-2.png,"MVP Version 2 Black",No,,,Innokin,,,,,,,,,0.0000,"Use config","Use config","Innokin MVP 2.0","2000-01-12 06:00:00","2000-01-12 06:00:00",,,"Product Info Column",,Enabled,,Yes,3,59.9500,0.0000,1,"Loaded with features, the MVP 2.0 is an upgrade on the original Innokin best seller! 

Check out the features below!",,/i/t/itaste-mvp-version-2.png,"MVP Version 2 Black","2000-01-12 00:00:00",0.0000,"2000-01-12 00:00:00",1,59.9500,,,1,,,2,/i/t/itaste-mvp-version-2.png,"MVP Version 2 Black","2014-12-05 15:43:44",innokin-mvp-2-0,innokin-mvp-2-0.html,No,4,,,0.0000,0.0000,1,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,1,0,0,,,,,,,,,,,,,,,,,88,/m/v/mvp2.png,"Inokin MVP 2 Blue",6,0,IN-MVP-2-BL,color,Black,
,,,,E-Cigarettes,Inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/i/t/itaste-mvp-version-2.png,"MVP Version 2 Black",1,0,IN-MVP-2-B,color,Blue,
,,,,E-Cigarettes/Innokin,Inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/m/v/mvp-version-2-back.png,"MVP Version 2 back",5,0,IN-MVP-2-C,color,Carbon,
,,,,,"New Arrivals",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/m/v/mvp-version-2-side.png,"MVP Version 2 side",2,0,IN-MVP-2-S,color,SIlver,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/m/v/mvp-2-top.png,"MVP Version 2 Black top",3,0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/m/v/mvp-2-bottom.png,"MVP Version 2 Black bottom",4,0,,,,
IN-MVP-2-BL,,Batteries,simple,,Inventory,base,,,,Black,,29.0000,,"2014-05-11 17:01:18",,,,,"Innokin MVP 2.0",,No,,,0,,,0,,,Innokin,,,,,,,,,,"Use config","Use config","Innokin MVP 2.0 Black",,,,,"Product Info Column",,Enabled,,Yes,3,59.9500,0.0000,0,"Innokin MVP 2.0",,,,,,,1,59.9500,,,1,,,2,,,"2014-12-03 03:19:45",innokin-mvp-2-0-black,innokin-mvp-2-0-black.html,No,1,,1.0000,2.0000,0.0000,1,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,E-Cigarettes,Inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,E-Cigarettes/Innokin,Inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN-MVP-2-B,,Batteries,simple,,Inventory,base,,,,Blue,,29.0000,,"2014-05-11 17:01:41",,,,,"Innokin MVP 2.0",,No,,,0,,,0,,,Innokin,,,,,,,,,,"Use config","Use config","Innokin MVP 2.0 Blue",,,,,"Product Info Column",,Enabled,,Yes,3,59.9500,0.0000,0,"Innokin MVP 2.0",,,,,,,1,59.9500,,,1,,,2,,,"2014-12-03 03:19:45",innokin-mvp-2-0-blue,innokin-mvp-2-0-blue.html,No,1,,1.0000,0.0000,0.0000,1,0,1,1.0000,1,0.0000,1,0,,1,0,1,1,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,E-Cigarettes,Inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,E-Cigarettes/Innokin,Inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN-MVP-2-C,,Batteries,simple,,Inventory,base,,,,Carbon,,29.0000,,"2014-05-11 17:01:59",,,,,"Innokin MVP 2.0",,No,,,0,,,0,,,Innokin,,,,,,,,,,"Use config","Use config","Innokin MVP 2.0 Carbon",,,,,"Product Info Column",,Enabled,,Yes,3,59.9500,0.0000,0,"Innokin MVP 2.0",,,,,,,1,59.9500,,,1,,,2,,,"2014-12-03 03:19:45",innokin-mvp-2-0-carbon,innokin-mvp-2-0-carbon.html,No,1,,1.0000,0.0000,0.0000,1,0,1,1.0000,1,0.0000,1,0,,1,0,1,1,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,E-Cigarettes,Inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,E-Cigarettes/Innokin,Inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN-MVP-2-S,,Batteries,simple,,Inventory,base,,,,SIlver,,29.0000,,"2014-05-11 17:02:13",,,,,"Innokin MVP 2.0",,No,,,0,,,0,,,Innokin,,,,,,,,,,"Use config","Use config","Innokin MVP 2.0 SIlver",,,,,"Product Info Column",,Enabled,,Yes,3,59.9500,0.0000,0,"Innokin MVP 2.0",,,,,,,1,59.9500,,,1,,,2,,,"2014-12-03 03:19:46",innokin-mvp-2-0-silver,innokin-mvp-2-0-silver.html,No,1,,1.0000,2.0000,0.0000,1,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
